,Academic Item,Session 1,Session 2,Co-requisite,Pre-requisite
1762,PHTY8102,False,True,,Admission to DPT
1763,PHTY8103,False,True,,Admission to DPT
1764,PHTY8104,True,False,,(PHTY800 or PHTY8100) and (PHTY801 or PHTY8101) and (PHTY802 or PHTY8102) and (PHTY8103 or PHTY803 or MEDI915 or MEDI8105)
1765,PHTY8105,True,False,,(PHTY800 or PHTY8100) and (PHTY801 or PHTY8101) and (PHTY802 or PHTY8102) and (MEDI915 or MEDI8105 or PHTY803 or PHTY8103)
1766,PHTY8106,True,False,,(PHTY800 or PHTY8100) and (PHTY801 or PHTY8101) and (PHTY802 or PHTY8102) and (MEDI915 or MEDI8105 or PHTY803 or PHTY8103)
1767,PHTY8107,True,False,, (PHTY800 or PHTY8100) and (PHTY801 or PHTY8101) and (PHTY802 or PHTY8102) and (MEDI915 or MEDI8105 or PHTY803 or PHTY8103)
1769,PHTY8200,True,True,PHTY811 or PHTY8203,(PHTY805 or PHTY8105) and (PHTY806 or PHTY8106) and (PHTY807 or PHTY8107) and (MEDI912 or MEDI8102 or PHTY804 or PHTY8104)
1771,PHTY8201,True,True,PHTY811 or PHTY8203,(PHTY805 or PHTY8105) and (PHTY806 or PHTY8106) and (PHTY807 or PHTY8107) and (MEDI912 or MEDI8102 or PHTY804 or PHTY8104)
1773,PHTY8202,True,True,PHTY811 or PHTY8203,(PHTY805 or PHTY8105) and (PHTY806 or PHTY8106) and (PHTY807 or PHTY8107) and (MEDI912 or MEDI8102 or PHTY804 or PHTY8104)
1775,PHTY8203,False,True,(PHTY808 or PHTY8200) and (PHTY809 or PHTY8201) and (PHTY810 or PHTY8202),(PHTY805 or PHTY8105) and (PHTY806 or PHTY8106) and (PHTY807 or PHTY8107) and (MEDI912 or MEDI8102 or PHTY804 or PHTY8104)
1776,PHTY8204,True,False,,(PHTY808 or PHTY8200) and (PHTY809 or PHTY8201) and (PHTY810 or PHTY8202) and (PHTY811 or PHTY8203)
1777,PHTY8205,True,False,,(PHTY808 or PHTY8200) and (PHTY809 or PHTY8201) and (PHTY810 or PHTY8202) and (PHTY811 or PHTY8203)
1778,PHTY8206,True,False,,(PHTY808 or PHTY8200) and (PHTY809 or PHTY8201) and (PHTY810 or PHTY8202) and (PHTY811 or PHTY8203)
1779,PHTY8207,True,False,,(PHTY808 or PHTY8200) and (PHTY809 or PHTY8201) and (PHTY810 or PHTY8202) and (PHTY811 or PHTY8203)
1780,PHTY8301,False,True,,(PHTY812 or PHTY8204) and (PHTY813 or PHTY8205) and (PHTY814 or PHTY8206) and (PHTY815 or PHTY8207)
1781,PHTY8303,False,True,,(PHTY815 or PHTY8207)
1782,PHTY8304,True,True,,PHTY817 or PHTY8301
1783,PHTY8305,True,True,,PHTY817 or PHTY8301
1784,PHTY8306,True,False,,PHTY819 or PHTY8303
1785,PHTY8307,False,True,,PHTY8207 or PHTY815
1786,PHTY8308,False,True,,(PHTY813 or PHTY8205) and (PHTY814 or PHTY8206) and (PHTY815 or PHTY8207)
1787,PHTY8990,True,True,,
1788,PHYS1010,True,False,,(HSC Mathematics Advanced Band 4 and above or Extension 1 Band E2 and above or Extension 2 Band E2 and above) or MATH1000 or WFMA0003
1790,PHYS1020,False,True,MATH132 or MATH135 or MATH1010 or MATH1015,PHYS1010 or PHYS107
1791,PHYS1210,True,True,,HSC Mathematics Standard 2 Band 5 and above or Mathematics Advanced Band 3 and above or Extension 1 or Extension 2 Band E2 and above
1792,PHYS1510,True,True,,(HSC Mathematics Advanced Band 4 and above or Extension 1 Band E2 and above or Extension 2 Band E2 and above) or MATH1000 or WFMA0003
1793,PHYS1520,True,True,,PHYS140 or PHYS1510
1795,PHYS2010,True,False,,(PHYS106 or PHYS1020 or PHYS143 or PHYS1520) and (MATH133 or MATH136 or MATH1020 or MATH1025)
1794,PHYS2010,True,False,MATH2010 or MATH2055 or MATH235,
1797,PHYS2020,False,True,MATH236 or MATH232 or MATH2020 or MATH2110,(PHYS201 or PHYS2010) and (MATH235 or MATH2010 or MATH2055)
1798,PHYS2030,False,True,,(PHYS201 or PHYS2010) and (MATH235 or MATH2010 or MATH2055)
1799,PHYS3010,True,False,,(PHYS201 or PHYS2010) and (PHYS202 or PHYS2020) and (MATH235 or MATH2010 or MATH2055) and (MATH236 or MATH232 or MATH2020 or MATH2110)
1800,PHYS3140,False,True,,PHYS303 or PHYS3130 or PHYS2030
1802,PHYS3180,True,False,PHYS301 or PHYS3010,(PHYS201 or PHYS2010) and (PHYS202 or PHYS2020) and (MATH235 or MATH2010)
1803,PHYS3810,False,True,,10cp from PHYS or ASTR units at 3000 level
1804,PHYS7900,True,False,,Admission to MRes
1805,PHYS7901,True,False,,Admission to MRes
1806,PHYS7902,True,False,,Admission to MRes
1807,PHYS7905,True,False,,Admission to MRes
1808,PHYS7906,False,True,,Admission to MRes
1809,PHYS7909,False,True,,PHYS714 or PHYS7905
1810,PHYS7910,False,True,,PHYS714 or PHYS7905
1811,PHYS7911,True,True,,Admission to MRes
1812,PHYS7912,True,True,,Admission to MRes
1813,PHYS8901,True,False,,Permission by special approval
1814,PHYS8902,True,False,,Permission by special approval
1815,PHYS8905,True,False,,Permission by special approval
1816,PHYS8909,False,True,,Permission by special approval
1817,PHYS8910,False,True,,Permission by special approval
1818,PHYS8911,False,True,,Permission by special approval
1819,PHYS8990,True,True,,
1820,PICT1010,True,False,,
1821,PICT1011,True,False,,
1822,PICT1012,False,True,,
1823,PICT1014,False,True,,
1824,PICT1030,True,False,,
1825,PICT2001,True,False,,50cp at 1000 level or above
1826,PICT2010,True,False,,50cp at 1000 level or above
1827,PICT2012,False,True,,50cp at 1000 level or above
1828,PICT2013,False,True,,50cp at 1000 level or above
1829,PICT2015,False,True,,50cp at 1000 level or above
1830,PICT2020,False,True,,50cp at 1000 level or above
1832,PICT3001,False,True,PICT2020 or PICT202 or SOCI3085 or SOC311,50cp at 2000 level or above
1833,PICT3011,False,True,,50cp at 2000 level or above
1834,PICT3012,True,False,,50cp at 2000 level or above
1835,PICT3013,True,False,,50cp at 2000 level or above
1836,PICT3014,True,False,,50cp at 2000 level or above
1837,PICT3015,False,True,,50cp at 2000 level or above
1838,PICT3020,True,True,,[Admission to the Bachelor of Security Studies AND 50cp at 2000 level or above] OR [PICT1030 AND SOCI1030 AND LAWS2050 and 50cp at 2000 level including PICT2010 OR PICT2020]  
1839,PICT8000,False,True,,50cp at 2000 level or above and admission to BSecStudMCTerrorism or BSecStudMCrim or BSecStudMCyberSecAnalysis or BSecStudMIntell or BSecStudMSecStrategicStud
1840,PICT8001,True,True,,Permission by special approval
1841,PICT8012,True,True,,Admission to MSecStragegicStud or MCrim or MIntell or MCTerrorism or MCyberSec or GradDipSecStudCr or GradCertSecStudCr or MIntPubDip or MPICT or MIntSecStud or GradDipIntSecStud or MPICTMIntSecSt or MCPICT or MCPICTMIntSecSt or MSecStrategicStudMCrim or MSecStrategicStudMIntell or MSecStrategicStudMCyberSec or MSecStrategicStudMCTerrorism or MIntellMCrim or MIntellMCyberSec or MIntellMCTerrorism or MCyberSecMCTerrorism or MCyberSecMCrim or MCTerrorismMCrim or Master of Cyber Security Analysis or admission to BSecStudMCTerrorism or BSecStudMCrim or BSecStudMCyberSecAnalysis or BSecStudMIntell or BSecStudMSecStrategicStud or (10cps at 6000 level or 10cps 8000 level) or MCybergovMgnt
1842,PICT8013,False,True,,Admission to MPICT or MCPICT or GradDipPICT or GradDipCPICT or PGCertPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or GradCertIntell or MCTerrorism or MCyberSec or GradDipSecStudCr or GradCertSecStudCr or MIntell or MSecStrategicStud or MCrim or MSecStrategicStudMCrim or MSecStrategicStudMIntell or MSecStrategicStudMCyberSec or MSecStrategicStudMCTerrorism or MIntellMCrim or MIntellMCyberSec or MIntellMCTerrorism or MCyberSecMCTerrorism or MCyberSecMCrim or MCTerrorismMCrim or Master of Cyber Security Analysis or ((Admission to BSecStudMCTerrorism or BSecStudMCrim or BSecStudMCyberSecAnalysis or BSecStudMIntell or BSecStudMSecStrategicStud) and (50 cp at 2000 level))
1843,PICT8014,True,False,,Admission to MPICT or MCPICT or GradDipPICT or GradDipCPICT or PGCertPICT or GradCertPICT or GradCertCPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or GradCertIntell or MIntell or MSecStrategicStudMIntell or MIntellMCrim or MIntellMCyberSec or MIntellMCTerrorism or admission to BSecStudMIntell
1844,PICT8016,True,True,,"[Admission to MCrim or MPICT or MCPICT or MPICTMIntSecSt or MSecStrategicStudMCrim or MSecStrategicStudMIntell or MSecStrategicStudMCyberSec or MSecStrategicStudMCTerrorism 
 or MIntellMCrim or MIntellMCyberSec or MIntellMCTerrorism or MCyberSecMCTerrorism or MCyberSecMCrim or MCTerrorismMCrim or MCPICTMIntSecSt or MIntSecStud or MSecStrategicStud or MIntell or MCTerrorism or MCyberSec or Master of Cyber Security Analysis or admission to BSecStudMCTerrorism or BSecStudMCrim or BSecStudMCyberSecAnalysis or BSecStudMIntell or BSecStudMSecStrategicStud] and permission by special approval and 30cp at 8000 level."
1845,PICT8018,False,True,,Admission to MPICT or MCPICT or GradDipPICT or GradDipCPICT or PGCertPICT or GradCertPICT or GradCertCPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or MCTerrorism or MSecStrategicStudMCTerrorism or MIntellMCTerrorism or MCyberSecMCTerrorism or MCTerrorismMCrim or admission to BSecStudMCTerrorism
1846,PICT8020,False,True,,Admission to MPICT or MCPICT or GradDipPICT or GradDipCPICT or PGCertPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or GradCertIntell or MCTerrorism or MCyberSec or GradDipSecStudCr or GradCertSecStudCr or MIntell or MSecStrategicStud or MCrim or MSecStrategicStudMCrim or MSecStrategicStudMIntell or MSecStrategicStudMCyberSec or MSecStrategicStudMCTerrorism or MIntellMCrim or MIntellMCyberSec or MIntellMCTerrorism or MCyberSecMCTerrorism or MCyberSecMCrim or MCTerrorismMCrim or Master of Cyber Security Analysis or ((Admission to BSecStudMCTerrorism or BSecStudMCrim or BSecStudMCyberSecAnalysis or BSecStudMIntell or BSecStudMSecStrategicStud) and (50 cp at 2000 level))
1847,PICT8037,False,True,,Admission to MPICT or MCPICT or GradDipPICT or GradDipCPICT or PGCertPICT or GradCertPICT or GradCertCPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or MCTerrorism or MCyberSec or MSecStrategicStudMCTerrorism or MIntellMCTerrorism or MCyberSecMCTerrorism or MCTerrorismMCrim or admission to BSecStudMCTerrorism
1848,PICT8040,False,True,,"Admission to MPICT or MCPICT or GradDipPICT or GradDipCPICT or PGCertPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or GradCertIntell or MCTerrorism or MCyberSec or GradDipSecStudCr or GradCertSecStudCr or MIntell or MSecStrategicStud or MCrim or MSecStrategicStudMCrim or MSecStrategicStudMIntell or MSecStrategicStudMCyberSec or MSecStrategicStudMCTerrorism or MIntellMCrim or MIntellMCyberSec or MIntellMCTerrorism or MCyberSecMCTerrorism or MCyberSecMCrim or MCTerrorismMCrim or Master of Cyber Security Analysis or MBusAnalytics or MInfoSystMgmt or MInfoTechCyberSec or MInfoTechNetWork or
((Admission to BSecStudMCTerrorism or BSecStudMCrim or BSecStudMCyberSecAnalysis or BSecStudMIntell or BSecStudMSecStrategicStud) and (50 cp at 2000 level))."
1849,PICT8042,False,True,,Admission to MPICT or MCPICT or GradDipPICT or GradDipCPICT or PGCertPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or MSecStrategicStudMCrim or MIntellMCrim or MCyberSecMCrim or MCTerrorismMCrim or admission to BSecStudMCrim
1850,PICT8043,True,False,,Admission to MCrim or MPICT or MCPICT or GradDipPICT or GradDipCPICT or PGCertPICT or GradCertPICT or GradCertCPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or MSecStrategicStud or MIntell or MCTerrorism or MCyberSec or GradDipSecStudCr or GradCertSecStudCr or MSecStrategicStudMCrim or MSecStrategicStudMIntell or MSecStrategicStudMCyberSec or MSecStrategicStudMCTerrorism or MIntellMCrim or MIntellMCyberSec or MIntellMCTerrorism or MCyberSecMCTerrorism or MCyberSecMCrim or MCTerrorismMCrim or Master of Cyber Security Analysis or admission to BSecStudMCTerrorism or BSecStudMCrim or BSecStudMCyberSecAnalysis or BSecStudMIntell or BSecStudMSecStrategicStud or (10cps at 6000 level or 10cps 8000 level)
1851,PICT8044,False,True,,Admission to MPICT or MCPICT or GradDipPICT or GradDipCPICT or PGCertPICT or GradCertPICT or GradCertCPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or GradCertIntell or MIntell or MCyberSec or MSecStrategicStudMIntell or MIntellMCrim or MIntellMCyberSec or MIntellMCTerrorism or MSecStrategicStudMCyberSec or MCyberSecMCTerrorism or MCyberSecMCrim or admission to BSecStudMIntell
1852,PICT8045,True,False,,Admission to MPICT or MCPICT or GradDipPICT or GradDipCPICT or PGCertPICT or GradCertPICT or GradCertCPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or GradCertIntell or MSecStrategicStud or MCrim or MIntell or MCTerrorism or MCyberSec or GradDipSecStudCr or GradCertSecStudCr or MIntRel or GradDipIntRel or MIntBusMIntRel or MTransInterMIntRel or MSecStrategicStudMCrim or MSecStrategicStudMIntell or MSecStrategicStudMCyberSec or MSecStrategicStudMCTerrorism or MIntellMCrim or MIntellMCyberSec or MIntellMCTerrorism or MCyberSecMCTerrorism or MCyberSecMCrim or MCTerrorismMCrim or Master of Cyber Security Analysis or admission to BSecStudMCTerrorism or BSecStudMCrim or BSecStudMCyberSecAnalysis or BSecStudMIntell or BSecStudMSecStrategicStud or (10cps at 6000 level or 10cps at 8000 level)
1853,PICT8047,True,True,,Admission to MCrim or MPICT or MCPICT or PGDipPICT or GradDipPICT or GradDipCPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or MSecStrategicStudMCrim or MSecStrategicStudMIntell or MSecStrategicStudMCyberSec or MSecStrategicStudMCTerrorism or MIntellMCrim or MIntellMCyberSec or MIntellMCTerrorism or MCyberSecMCTerrorism or MCyberSecMCrim or MCTerrorismMCrim or MSecStrategicStud or MIntell or MCTerrorism or MCyberSec or GradDipSecStudCr or GradCertSecStudCr and 30cp and permission by special approval or Master of Cyber Security Analysis or admission to BSecStudMCTerrorism or BSecStudMCrim or BSecStudMCyberSecAnalysis or BSecStudMIntell or BSecStudMSecStrategicStud
1854,PICT8048,True,False,,Admission to MPICT or MCPICT or GradDipPICT or GradDipCPICT or PGCertPICT or GradCertPICT or GradCertCPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or GradCertIntell or MInfoTech or MCyberSec or MSecStrategicStudMCyberSec or MIntellMCyberSec or MCyberSecMCTerrorism or MCyberSecMCrim or Master of Cyber Security Analysis or admission to BSecStudMCyberSecAnalysis or MInfoSystMgmt.
1855,PICT8049,False,True,,Admission to MPICT or MCPICT or GradDipPICT or GradDipCPICT or GradCertCPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or GradCertIntSecStud or MCyberSec or MSecStrategicStudMCyberSec or MIntellMCyberSec or MCyberSecMCTerrorism or MCyberSecMCrim or Master of Cyber Security Analysis or admission to BSecStudMCyberSecAnalysis or MInfoTechCyberSec or MInfoTechNetWork
1856,PICT8050,False,True,,Admission to MPICT or MCPICT or GradDipPICT or GradDipCPICT or PGCertPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or MSecStrategicStud or MCyberSec or MSecStrategicStudMCrim or MSecStrategicStudMIntell or MSecStrategicStudMCyberSec or MSecStrategicStudMCTerrorism or admission to BSecStudMSecStrategicStud
1857,PICT8060,True,False,,Admission to MPICT or MCPICT or GradDipPICT or GradDipCPICT or PGCertPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or GradCertIntell or MCTerrorism or MCyberSec or GradDipSecStudCr or GradCertSecStudCr or MIntell or MSecStrategicStud or MCrim or MSecStrategicStudMCrim or MSecStrategicStudMIntell or MSecStrategicStudMCyberSec or MSecStrategicStudMCTerrorism or MIntellMCrim or MIntellMCyberSec or MIntellMCTerrorism or MCyberSecMCTerrorism or MCyberSecMCrim or MCTerrorismMCrim or Master of Cyber Security Analysis or ((Admission to BSecStudMCTerrorism or BSecStudMCrim or BSecStudMCyberSecAnalysis or BSecStudMIntell or BSecStudMSecStrategicStud) and (50 cp at 2000 level))
1858,PICT8061,False,True,,Admission to MSecStrategicStud or MIntell or MCrim or MCyberSec or MCTerrorism or GradCertSecStudCr or GradDipSecStudCr or MPICT or GradDipPICT or MPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or MIntRel or GradDipIntRel or MIntBusMIntRel or MTransInterMIntRel or MCPICT or MCPICTMISS or GradDipCPICT or GradCertCPICT or MSecStrategicStudMCrim or MSecStrategicStudMIntell or MSecStrategicStudMCyberSec or MSecStrategicStudMCTerrorism or MIntellMCrim or MIntellMCyberSec or MIntellMCTerrorism or MCyberSecMCTerrorism or MCyberSecMCrim or MCTerrorismMCrim or Master of Cyber Security Analysis or admission to BSecStudMCTerrorism or BSecStudMCrim or BSecStudMCyberSecAnalysis or BSecStudMIntell or BSecStudMSecStrategicStud or (10cp at 6000 level or above)
1859,PICT8062,False,True,,Admission to MSecStrategicStud or MIntell or MCrim or MCyberSec or MCTerrorism or GradCertSecStudCr or GradDipSecStudCr or MPICT or GradDipPICT or MPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or MIntRel or GradDipIntRel or MIntBusMIntRel or MTransInterMIntRel or MCPICT or MCPICTMISS or GradDipCPICT or GradCertCPICT or GradCertISS or MSecStrategicStudMCrim or MSecStrategicStudMIntell or MSecStrategicStudMCyberSec or MSecStrategicStudMCTerrorism or MIntellMCrim or MIntellMCyberSec or MIntellMCTerrorism or MCyberSecMCTerrorism or MCyberSecMCrim or MCTerrorismMCrim or Master of Cyber Security Analysis or admission to BSecStudMCTerrorism or BSecStudMCrim or BSecStudMCyberSecAnalysis or BSecStudMIntell or BSecStudMSecStrategicStud or (10cps at 6000 level or 10cps at 8000 level)
1860,PICT8080,True,False,,"Admission to MCrim or MPICT or MCPICT or GradDipPICT or GradDipCPICT or PGCertPICT or GradCertPICT or GradCertCPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or MInfoTech or MSecStrategicStud or MIntell or MCTerrorism or MCyberSec or GradDipSecStudCr or GradCertSecStudCr or MSecStrategicStudMCrim or MSecStrategicStudMIntell or MSecStrategicStudMCyberSec or MSecStrategicStudMCTerrorism
 or MIntellMCrim or MIntellMCyberSec or MIntellMCTerrorism or MCyberSecMCTerrorism or MCyberSecMCrim or MCTerrorismMCrim or Master of Cyber Security Analysis or MInfoSystMgmt or MInfoTechCyberSec or MInfoTechNetWork or admission to BSecStudMCTerrorism or BSecStudMCrim or BSecStudMCyberSecAnalysis or BSecStudMIntell or BSecStudMSecStrategicStud or (10cps at 6000 level or 10cps at 8000 level)"
1861,PICT8088,True,False,,"Admission to MPICT or MCPICT or GradDipPICT or GradDipCPICT or PGCertPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or GradCertIntell or MCTerrorism or MCyberSec or GradDipSecStudCr or GradCertSecStudCr or MIntell or MSecStrategicStud or MCrim or MSecStrategicStudMCrim or MSecStrategicStudMIntell or MSecStrategicStudMCyberSec or MSecStrategicStudMCTerrorism or MIntellMCrim or MIntellMCyberSec or MIntellMCTerrorism or MCyberSecMCTerrorism or MCyberSecMCrim or MCTerrorismMCrim or Master of Cyber Security Analysis or ((Admission to BSecStudMCTerrorism or BSecStudMCrim or BSecStudMCyberSecAnalysis or BSecStudMIntell or BSecStudMSecStrategicStud) and (10cp at 6000 level or 10cp 
at 8000 level))"
1862,PICT8089,True,False,,Admission to MCrim or MSecStrategicStudMCrim or MIntellMCrim or MCyberSecMCrim or MCTerrorismMCrim or (40cp in PICT units at 8000 level or above including (PICT888 or PICT8088)) or admission to BSecStudMCrim
1863,PICT8921,True,False,,Admission to MPICT or MCPICT or GradDipPICT or GradDipCPICT or MPICTMIntSecSt or MCPICTMIntSecSt or MIntSecStud or GradDipIntSecStud or GradCertIntSecStud or MSecStrategicStud or MSecStrategicStudMCrim or MSecStrategicStudMIntell or MSecStrategicStudMCyberSec or MSecStrategicStudMCTerrorism or admission to BSecStudMSecStrategicStud
